"","sub","tb","day","version","condition","order","faceid","name","occupation","homestate","total","prop"
"1153","sub01","tb9253",2,1,"bio",11,1,1,1,1,3,1
"1154","sub01","tb9253",2,1,"bio",46,2,1,1,1,3,1
"1155","sub01","tb9253",2,1,"bio",47,3,1,1,0,2,0.667
"1156","sub01","tb9253",2,1,"bio",40,4,1,1,1,3,1
"1157","sub01","tb9253",2,1,"bio",39,5,0,1,1,2,0.667
"1158","sub01","tb9253",2,1,"bio",72,6,0,0,0,0,0
"1159","sub01","tb9253",2,1,"bio",68,7,1,1,1,3,1
"1160","sub01","tb9253",2,1,"bio",9,8,1,1,1,3,1
"1161","sub01","tb9253",2,1,"bio",67,9,1,1,1,3,1
"1162","sub01","tb9253",2,1,"bio",13,10,0,0,0,0,0
"1163","sub01","tb9253",2,1,"bio",55,11,1,1,1,3,1
"1164","sub01","tb9253",2,1,"bio",36,12,1,1,1,3,1
"1165","sub01","tb9253",2,1,"bio",14,13,0,1,1,2,0.667
"1166","sub01","tb9253",2,1,"bio",32,14,1,1,1,3,1
"1167","sub01","tb9253",2,1,"bio",33,15,0,0,0,0,0
"1168","sub01","tb9253",2,1,"bio",66,16,1,1,1,3,1
"1169","sub01","tb9253",2,1,"bio",21,17,1,1,1,3,1
"1170","sub01","tb9253",2,1,"bio",23,18,1,1,1,3,1
"1171","sub01","tb9253",2,1,"bio",42,19,1,1,1,3,1
"1172","sub01","tb9253",2,1,"bio",62,20,0,1,0,1,0.333
"1173","sub01","tb9253",2,1,"bio",54,21,1,1,1,3,1
"1174","sub01","tb9253",2,1,"bio",52,22,1,1,0,2,0.667
"1175","sub01","tb9253",2,1,"bio",3,23,0,0,0,0,0
"1176","sub01","tb9253",2,1,"bio",64,24,1,1,1,3,1
"1177","sub01","tb9253",2,1,"bio",15,25,1,1,1,3,1
"1178","sub01","tb9253",2,1,"bio",12,26,1,1,1,3,1
"1179","sub01","tb9253",2,1,"bio",50,27,1,1,1,3,1
"1180","sub01","tb9253",2,1,"bio",57,28,1,1,1,3,1
"1181","sub01","tb9253",2,1,"bio",4,29,1,1,1,3,1
"1182","sub01","tb9253",2,1,"bio",24,30,1,1,1,3,1
"1183","sub01","tb9253",2,1,"bio",17,31,1,1,1,3,1
"1184","sub01","tb9253",2,1,"bio",31,32,1,1,1,3,1
"1185","sub01","tb9253",2,1,"bio",30,33,0,1,1,2,0.667
"1186","sub01","tb9253",2,1,"bio",16,34,1,1,1,3,1
"1187","sub01","tb9253",2,1,"bio",26,35,1,1,1,3,1
"1188","sub01","tb9253",2,1,"bio",5,36,1,1,1,3,1
"1189","sub01","tb9253",2,1,"phys",70,37,1,1,1,3,1
"1190","sub01","tb9253",2,1,"phys",49,38,1,1,1,3,1
"1191","sub01","tb9253",2,1,"phys",19,39,1,1,1,3,1
"1192","sub01","tb9253",2,1,"phys",45,40,1,1,1,3,1
"1193","sub01","tb9253",2,1,"phys",6,41,1,1,1,3,1
"1194","sub01","tb9253",2,1,"phys",7,42,1,1,1,3,1
"1195","sub01","tb9253",2,1,"phys",20,43,1,1,1,3,1
"1196","sub01","tb9253",2,1,"phys",43,44,1,1,1,3,1
"1197","sub01","tb9253",2,1,"phys",44,45,1,1,1,3,1
"1198","sub01","tb9253",2,1,"phys",27,46,1,1,1,3,1
"1199","sub01","tb9253",2,1,"phys",10,47,1,1,1,3,1
"1200","sub01","tb9253",2,1,"phys",8,48,1,1,1,3,1
"1201","sub01","tb9253",2,1,"phys",69,49,1,1,1,3,1
"1202","sub01","tb9253",2,1,"phys",18,50,1,1,1,3,1
"1203","sub01","tb9253",2,1,"phys",29,51,1,1,1,3,1
"1204","sub01","tb9253",2,1,"phys",37,52,1,1,1,3,1
"1205","sub01","tb9253",2,1,"phys",48,53,1,1,1,3,1
"1206","sub01","tb9253",2,1,"phys",1,54,1,1,1,3,1
"1207","sub01","tb9253",2,1,"phys",59,55,1,1,1,3,1
"1208","sub01","tb9253",2,1,"phys",22,56,1,1,1,3,1
"1209","sub01","tb9253",2,1,"phys",58,57,1,1,1,3,1
"1210","sub01","tb9253",2,1,"phys",41,58,1,1,1,3,1
"1211","sub01","tb9253",2,1,"phys",53,59,1,1,1,3,1
"1212","sub01","tb9253",2,1,"phys",28,60,1,1,1,3,1
"1213","sub01","tb9253",2,1,"phys",2,61,1,1,1,3,1
"1214","sub01","tb9253",2,1,"phys",65,62,1,1,1,3,1
"1215","sub01","tb9253",2,1,"phys",51,63,1,1,1,3,1
"1216","sub01","tb9253",2,1,"phys",71,64,1,1,1,3,1
"1217","sub01","tb9253",2,1,"phys",61,65,1,1,1,3,1
"1218","sub01","tb9253",2,1,"phys",35,66,1,1,1,3,1
"1219","sub01","tb9253",2,1,"phys",56,67,1,1,1,3,1
"1220","sub01","tb9253",2,1,"phys",34,68,1,1,1,3,1
"1221","sub01","tb9253",2,1,"phys",63,69,1,1,1,3,1
"1222","sub01","tb9253",2,1,"phys",60,70,1,1,1,3,1
"1223","sub01","tb9253",2,1,"phys",25,71,1,1,1,3,1
"1224","sub01","tb9253",2,1,"phys",38,72,1,1,1,3,1
"1225","sub02","tb9226",2,1,"bio",11,1,0,0,0,0,0
"1226","sub02","tb9226",2,1,"bio",46,2,1,1,1,3,1
"1227","sub02","tb9226",2,1,"bio",47,3,1,1,1,3,1
"1228","sub02","tb9226",2,1,"bio",40,4,1,1,1,3,1
"1229","sub02","tb9226",2,1,"bio",39,5,1,1,1,3,1
"1230","sub02","tb9226",2,1,"bio",72,6,1,1,1,3,1
"1231","sub02","tb9226",2,1,"bio",68,7,0,1,1,2,0.667
"1232","sub02","tb9226",2,1,"bio",9,8,1,1,1,3,1
"1233","sub02","tb9226",2,1,"bio",67,9,1,1,1,3,1
"1234","sub02","tb9226",2,1,"bio",13,10,1,1,1,3,1
"1235","sub02","tb9226",2,1,"bio",55,11,1,1,1,3,1
"1236","sub02","tb9226",2,1,"bio",36,12,1,1,0,2,0.667
"1237","sub02","tb9226",2,1,"bio",14,13,1,1,1,3,1
"1238","sub02","tb9226",2,1,"bio",32,14,1,1,1,3,1
"1239","sub02","tb9226",2,1,"bio",33,15,1,1,1,3,1
"1240","sub02","tb9226",2,1,"bio",66,16,1,1,1,3,1
"1241","sub02","tb9226",2,1,"bio",21,17,1,1,1,3,1
"1242","sub02","tb9226",2,1,"bio",23,18,1,1,1,3,1
"1243","sub02","tb9226",2,1,"bio",42,19,1,1,1,3,1
"1244","sub02","tb9226",2,1,"bio",62,20,1,1,1,3,1
"1245","sub02","tb9226",2,1,"bio",54,21,1,1,1,3,1
"1246","sub02","tb9226",2,1,"bio",52,22,1,1,1,3,1
"1247","sub02","tb9226",2,1,"bio",3,23,1,1,1,3,1
"1248","sub02","tb9226",2,1,"bio",64,24,1,1,1,3,1
"1249","sub02","tb9226",2,1,"bio",15,25,1,1,1,3,1
"1250","sub02","tb9226",2,1,"bio",12,26,1,1,1,3,1
"1251","sub02","tb9226",2,1,"bio",50,27,1,1,1,3,1
"1252","sub02","tb9226",2,1,"bio",57,28,1,1,1,3,1
"1253","sub02","tb9226",2,1,"bio",4,29,1,1,1,3,1
"1254","sub02","tb9226",2,1,"bio",24,30,1,1,1,3,1
"1255","sub02","tb9226",2,1,"bio",17,31,1,1,1,3,1
"1256","sub02","tb9226",2,1,"bio",31,32,1,1,1,3,1
"1257","sub02","tb9226",2,1,"bio",30,33,1,1,1,3,1
"1258","sub02","tb9226",2,1,"bio",16,34,1,1,1,3,1
"1259","sub02","tb9226",2,1,"bio",26,35,1,1,1,3,1
"1260","sub02","tb9226",2,1,"bio",5,36,1,1,1,3,1
"1261","sub02","tb9226",2,1,"phys",70,37,1,1,1,3,1
"1262","sub02","tb9226",2,1,"phys",49,38,1,1,1,3,1
"1263","sub02","tb9226",2,1,"phys",19,39,1,1,1,3,1
"1264","sub02","tb9226",2,1,"phys",45,40,1,1,1,3,1
"1265","sub02","tb9226",2,1,"phys",6,41,1,1,1,3,1
"1266","sub02","tb9226",2,1,"phys",7,42,1,1,1,3,1
"1267","sub02","tb9226",2,1,"phys",20,43,1,1,1,3,1
"1268","sub02","tb9226",2,1,"phys",43,44,1,1,1,3,1
"1269","sub02","tb9226",2,1,"phys",44,45,1,1,1,3,1
"1270","sub02","tb9226",2,1,"phys",27,46,1,1,1,3,1
"1271","sub02","tb9226",2,1,"phys",10,47,1,1,1,3,1
"1272","sub02","tb9226",2,1,"phys",8,48,1,1,1,3,1
"1273","sub02","tb9226",2,1,"phys",69,49,1,1,1,3,1
"1274","sub02","tb9226",2,1,"phys",18,50,1,1,1,3,1
"1275","sub02","tb9226",2,1,"phys",29,51,1,1,1,3,1
"1276","sub02","tb9226",2,1,"phys",37,52,1,1,1,3,1
"1277","sub02","tb9226",2,1,"phys",48,53,1,1,1,3,1
"1278","sub02","tb9226",2,1,"phys",1,54,1,1,1,3,1
"1279","sub02","tb9226",2,1,"phys",59,55,1,1,1,3,1
"1280","sub02","tb9226",2,1,"phys",22,56,1,1,1,3,1
"1281","sub02","tb9226",2,1,"phys",58,57,1,1,1,3,1
"1282","sub02","tb9226",2,1,"phys",41,58,1,1,1,3,1
"1283","sub02","tb9226",2,1,"phys",53,59,1,1,1,3,1
"1284","sub02","tb9226",2,1,"phys",28,60,1,1,1,3,1
"1285","sub02","tb9226",2,1,"phys",2,61,1,1,1,3,1
"1286","sub02","tb9226",2,1,"phys",65,62,1,1,1,3,1
"1287","sub02","tb9226",2,1,"phys",51,63,1,1,1,3,1
"1288","sub02","tb9226",2,1,"phys",71,64,1,1,1,3,1
"1289","sub02","tb9226",2,1,"phys",61,65,1,1,1,3,1
"1290","sub02","tb9226",2,1,"phys",35,66,1,1,1,3,1
"1291","sub02","tb9226",2,1,"phys",56,67,1,1,1,3,1
"1292","sub02","tb9226",2,1,"phys",34,68,1,1,1,3,1
"1293","sub02","tb9226",2,1,"phys",63,69,1,1,1,3,1
"1294","sub02","tb9226",2,1,"phys",60,70,1,1,1,3,1
"1295","sub02","tb9226",2,1,"phys",25,71,1,1,1,3,1
"1296","sub02","tb9226",2,1,"phys",38,72,1,1,1,3,1
"1297","sub03","tb9276",2,1,"bio",11,1,1,1,1,3,1
"1298","sub03","tb9276",2,1,"bio",46,2,1,1,1,3,1
"1299","sub03","tb9276",2,1,"bio",47,3,1,1,1,3,1
"1300","sub03","tb9276",2,1,"bio",40,4,1,1,1,3,1
"1301","sub03","tb9276",2,1,"bio",39,5,1,1,1,3,1
"1302","sub03","tb9276",2,1,"bio",72,6,1,1,1,3,1
"1303","sub03","tb9276",2,1,"bio",68,7,1,1,1,3,1
"1304","sub03","tb9276",2,1,"bio",9,8,1,1,1,3,1
"1305","sub03","tb9276",2,1,"bio",67,9,1,1,1,3,1
"1306","sub03","tb9276",2,1,"bio",13,10,1,1,1,3,1
"1307","sub03","tb9276",2,1,"bio",55,11,1,1,1,3,1
"1308","sub03","tb9276",2,1,"bio",36,12,1,1,1,3,1
"1309","sub03","tb9276",2,1,"bio",14,13,0,0,0,0,0
"1310","sub03","tb9276",2,1,"bio",32,14,1,1,1,3,1
"1311","sub03","tb9276",2,1,"bio",33,15,1,1,1,3,1
"1312","sub03","tb9276",2,1,"bio",66,16,0,1,1,2,0.667
"1313","sub03","tb9276",2,1,"bio",21,17,1,1,1,3,1
"1314","sub03","tb9276",2,1,"bio",23,18,1,1,1,3,1
"1315","sub03","tb9276",2,1,"bio",42,19,1,1,1,3,1
"1316","sub03","tb9276",2,1,"bio",62,20,1,1,1,3,1
"1317","sub03","tb9276",2,1,"bio",54,21,0,0,0,0,0
"1318","sub03","tb9276",2,1,"bio",52,22,1,1,1,3,1
"1319","sub03","tb9276",2,1,"bio",3,23,1,1,1,3,1
"1320","sub03","tb9276",2,1,"bio",64,24,1,1,1,3,1
"1321","sub03","tb9276",2,1,"bio",15,25,0,1,1,2,0.667
"1322","sub03","tb9276",2,1,"bio",12,26,1,1,1,3,1
"1323","sub03","tb9276",2,1,"bio",50,27,1,1,1,3,1
"1324","sub03","tb9276",2,1,"bio",57,28,1,1,1,3,1
"1325","sub03","tb9276",2,1,"bio",4,29,1,1,1,3,1
"1326","sub03","tb9276",2,1,"bio",24,30,1,0,0,1,0.333
"1327","sub03","tb9276",2,1,"bio",17,31,1,1,1,3,1
"1328","sub03","tb9276",2,1,"bio",31,32,1,1,1,3,1
"1329","sub03","tb9276",2,1,"bio",30,33,1,1,1,3,1
"1330","sub03","tb9276",2,1,"bio",16,34,1,1,1,3,1
"1331","sub03","tb9276",2,1,"bio",26,35,1,1,1,3,1
"1332","sub03","tb9276",2,1,"bio",5,36,1,1,1,3,1
"1333","sub03","tb9276",2,1,"phys",70,37,1,1,1,3,1
"1334","sub03","tb9276",2,1,"phys",49,38,1,1,1,3,1
"1335","sub03","tb9276",2,1,"phys",19,39,1,1,1,3,1
"1336","sub03","tb9276",2,1,"phys",45,40,1,1,1,3,1
"1337","sub03","tb9276",2,1,"phys",6,41,1,1,1,3,1
"1338","sub03","tb9276",2,1,"phys",7,42,1,1,1,3,1
"1339","sub03","tb9276",2,1,"phys",20,43,1,1,1,3,1
"1340","sub03","tb9276",2,1,"phys",43,44,1,1,1,3,1
"1341","sub03","tb9276",2,1,"phys",44,45,1,1,1,3,1
"1342","sub03","tb9276",2,1,"phys",27,46,1,1,1,3,1
"1343","sub03","tb9276",2,1,"phys",10,47,1,1,1,3,1
"1344","sub03","tb9276",2,1,"phys",8,48,1,1,1,3,1
"1345","sub03","tb9276",2,1,"phys",69,49,1,1,1,3,1
"1346","sub03","tb9276",2,1,"phys",18,50,1,1,1,3,1
"1347","sub03","tb9276",2,1,"phys",29,51,1,1,1,3,1
"1348","sub03","tb9276",2,1,"phys",37,52,1,1,1,3,1
"1349","sub03","tb9276",2,1,"phys",48,53,1,1,1,3,1
"1350","sub03","tb9276",2,1,"phys",1,54,1,1,1,3,1
"1351","sub03","tb9276",2,1,"phys",59,55,1,1,1,3,1
"1352","sub03","tb9276",2,1,"phys",22,56,1,1,1,3,1
"1353","sub03","tb9276",2,1,"phys",58,57,1,1,1,3,1
"1354","sub03","tb9276",2,1,"phys",41,58,1,1,1,3,1
"1355","sub03","tb9276",2,1,"phys",53,59,1,1,1,3,1
"1356","sub03","tb9276",2,1,"phys",28,60,1,1,1,3,1
"1357","sub03","tb9276",2,1,"phys",2,61,1,1,1,3,1
"1358","sub03","tb9276",2,1,"phys",65,62,1,1,1,3,1
"1359","sub03","tb9276",2,1,"phys",51,63,1,1,1,3,1
"1360","sub03","tb9276",2,1,"phys",71,64,1,1,1,3,1
"1361","sub03","tb9276",2,1,"phys",61,65,1,1,1,3,1
"1362","sub03","tb9276",2,1,"phys",35,66,1,1,1,3,1
"1363","sub03","tb9276",2,1,"phys",56,67,1,1,1,3,1
"1364","sub03","tb9276",2,1,"phys",34,68,1,1,1,3,1
"1365","sub03","tb9276",2,1,"phys",63,69,1,1,1,3,1
"1366","sub03","tb9276",2,1,"phys",60,70,1,1,1,3,1
"1367","sub03","tb9276",2,1,"phys",25,71,1,1,1,3,1
"1368","sub03","tb9276",2,1,"phys",38,72,1,1,1,3,1
"1369","sub05","tb9325",2,2,"phys",11,1,1,1,1,3,1
"1370","sub05","tb9325",2,2,"phys",46,2,1,1,1,3,1
"1371","sub05","tb9325",2,2,"phys",47,3,1,1,1,3,1
"1372","sub05","tb9325",2,2,"phys",40,4,1,1,1,3,1
"1373","sub05","tb9325",2,2,"phys",39,5,1,1,1,3,1
"1374","sub05","tb9325",2,2,"phys",72,6,1,1,1,3,1
"1375","sub05","tb9325",2,2,"phys",68,7,1,1,1,3,1
"1376","sub05","tb9325",2,2,"phys",9,8,1,1,1,3,1
"1377","sub05","tb9325",2,2,"phys",67,9,1,1,1,3,1
"1378","sub05","tb9325",2,2,"phys",13,10,1,1,1,3,1
"1379","sub05","tb9325",2,2,"phys",55,11,1,1,1,3,1
"1380","sub05","tb9325",2,2,"phys",36,12,1,1,1,3,1
"1381","sub05","tb9325",2,2,"phys",14,13,1,1,1,3,1
"1382","sub05","tb9325",2,2,"phys",32,14,1,1,1,3,1
"1383","sub05","tb9325",2,2,"phys",33,15,1,1,1,3,1
"1384","sub05","tb9325",2,2,"phys",66,16,1,1,1,3,1
"1385","sub05","tb9325",2,2,"phys",21,17,1,1,1,3,1
"1386","sub05","tb9325",2,2,"phys",23,18,1,1,1,3,1
"1387","sub05","tb9325",2,2,"phys",42,19,1,1,1,3,1
"1388","sub05","tb9325",2,2,"phys",62,20,1,1,1,3,1
"1389","sub05","tb9325",2,2,"phys",54,21,1,1,1,3,1
"1390","sub05","tb9325",2,2,"phys",52,22,1,1,1,3,1
"1391","sub05","tb9325",2,2,"phys",3,23,1,1,1,3,1
"1392","sub05","tb9325",2,2,"phys",64,24,1,1,1,3,1
"1393","sub05","tb9325",2,2,"phys",15,25,1,1,1,3,1
"1394","sub05","tb9325",2,2,"phys",12,26,1,1,1,3,1
"1395","sub05","tb9325",2,2,"phys",50,27,1,1,1,3,1
"1396","sub05","tb9325",2,2,"phys",57,28,1,1,1,3,1
"1397","sub05","tb9325",2,2,"phys",4,29,1,1,1,3,1
"1398","sub05","tb9325",2,2,"phys",24,30,1,1,1,3,1
"1399","sub05","tb9325",2,2,"phys",17,31,1,1,1,3,1
"1400","sub05","tb9325",2,2,"phys",31,32,1,1,1,3,1
"1401","sub05","tb9325",2,2,"phys",30,33,1,1,1,3,1
"1402","sub05","tb9325",2,2,"phys",16,34,1,1,1,3,1
"1403","sub05","tb9325",2,2,"phys",26,35,1,1,1,3,1
"1404","sub05","tb9325",2,2,"phys",5,36,1,1,1,3,1
"1405","sub05","tb9325",2,2,"bio",70,37,1,1,1,3,1
"1406","sub05","tb9325",2,2,"bio",49,38,1,1,1,3,1
"1407","sub05","tb9325",2,2,"bio",19,39,1,1,1,3,1
"1408","sub05","tb9325",2,2,"bio",45,40,1,1,1,3,1
"1409","sub05","tb9325",2,2,"bio",6,41,1,1,1,3,1
"1410","sub05","tb9325",2,2,"bio",7,42,1,1,1,3,1
"1411","sub05","tb9325",2,2,"bio",20,43,1,1,1,3,1
"1412","sub05","tb9325",2,2,"bio",43,44,1,1,1,3,1
"1413","sub05","tb9325",2,2,"bio",44,45,1,1,1,3,1
"1414","sub05","tb9325",2,2,"bio",27,46,0,0,0,0,0
"1415","sub05","tb9325",2,2,"bio",10,47,1,1,1,3,1
"1416","sub05","tb9325",2,2,"bio",8,48,1,1,1,3,1
"1417","sub05","tb9325",2,2,"bio",69,49,1,1,1,3,1
"1418","sub05","tb9325",2,2,"bio",18,50,1,1,1,3,1
"1419","sub05","tb9325",2,2,"bio",29,51,1,1,1,3,1
"1420","sub05","tb9325",2,2,"bio",37,52,1,1,1,3,1
"1421","sub05","tb9325",2,2,"bio",48,53,1,1,1,3,1
"1422","sub05","tb9325",2,2,"bio",1,54,1,1,1,3,1
"1423","sub05","tb9325",2,2,"bio",59,55,1,1,1,3,1
"1424","sub05","tb9325",2,2,"bio",22,56,1,1,1,3,1
"1425","sub05","tb9325",2,2,"bio",58,57,0,0,0,0,0
"1426","sub05","tb9325",2,2,"bio",41,58,1,1,1,3,1
"1427","sub05","tb9325",2,2,"bio",53,59,1,1,1,3,1
"1428","sub05","tb9325",2,2,"bio",28,60,1,1,1,3,1
"1429","sub05","tb9325",2,2,"bio",2,61,0,0,0,0,0
"1430","sub05","tb9325",2,2,"bio",65,62,1,1,1,3,1
"1431","sub05","tb9325",2,2,"bio",51,63,1,1,1,3,1
"1432","sub05","tb9325",2,2,"bio",71,64,1,1,1,3,1
"1433","sub05","tb9325",2,2,"bio",61,65,1,1,1,3,1
"1434","sub05","tb9325",2,2,"bio",35,66,1,1,1,3,1
"1435","sub05","tb9325",2,2,"bio",56,67,1,1,1,3,1
"1436","sub05","tb9325",2,2,"bio",34,68,1,1,1,3,1
"1437","sub05","tb9325",2,2,"bio",63,69,1,1,1,3,1
"1438","sub05","tb9325",2,2,"bio",60,70,1,1,1,3,1
"1439","sub05","tb9325",2,2,"bio",25,71,1,1,1,3,1
"1440","sub05","tb9325",2,2,"bio",38,72,1,1,1,3,1
"1441","sub06","tb9360",2,2,"phys",59,1,1,1,1,3,1
"1442","sub06","tb9360",2,2,"phys",39,2,1,1,1,3,1
"1443","sub06","tb9360",2,2,"phys",30,3,1,1,1,3,1
"1444","sub06","tb9360",2,2,"phys",67,4,1,1,1,3,1
"1445","sub06","tb9360",2,2,"phys",14,5,1,1,1,3,1
"1446","sub06","tb9360",2,2,"phys",31,6,1,1,1,3,1
"1447","sub06","tb9360",2,2,"phys",23,7,1,1,1,3,1
"1448","sub06","tb9360",2,2,"phys",21,8,1,1,1,3,1
"1449","sub06","tb9360",2,2,"phys",41,9,1,1,1,3,1
"1450","sub06","tb9360",2,2,"phys",51,10,1,1,1,3,1
"1451","sub06","tb9360",2,2,"phys",66,11,1,1,1,3,1
"1452","sub06","tb9360",2,2,"phys",50,12,1,1,1,3,1
"1453","sub06","tb9360",2,2,"phys",45,13,1,1,1,3,1
"1454","sub06","tb9360",2,2,"phys",12,14,1,1,1,3,1
"1455","sub06","tb9360",2,2,"phys",25,15,1,1,1,3,1
"1456","sub06","tb9360",2,2,"phys",4,16,1,1,1,3,1
"1457","sub06","tb9360",2,2,"phys",5,17,1,1,1,3,1
"1458","sub06","tb9360",2,2,"phys",29,18,1,1,1,3,1
"1459","sub06","tb9360",2,2,"phys",20,19,1,1,1,3,1
"1460","sub06","tb9360",2,2,"phys",35,20,1,1,1,3,1
"1461","sub06","tb9360",2,2,"phys",9,21,1,1,1,3,1
"1462","sub06","tb9360",2,2,"phys",13,22,1,1,1,3,1
"1463","sub06","tb9360",2,2,"phys",64,23,1,1,1,3,1
"1464","sub06","tb9360",2,2,"phys",68,24,1,1,1,3,1
"1465","sub06","tb9360",2,2,"phys",24,25,1,1,1,3,1
"1466","sub06","tb9360",2,2,"phys",36,26,1,1,1,3,1
"1467","sub06","tb9360",2,2,"phys",55,27,1,1,1,3,1
"1468","sub06","tb9360",2,2,"phys",38,28,1,1,1,3,1
"1469","sub06","tb9360",2,2,"phys",26,29,1,1,1,3,1
"1470","sub06","tb9360",2,2,"phys",6,30,1,1,1,3,1
"1471","sub06","tb9360",2,2,"phys",44,31,1,1,1,3,1
"1472","sub06","tb9360",2,2,"phys",65,32,1,1,1,3,1
"1473","sub06","tb9360",2,2,"phys",3,33,1,1,1,3,1
"1474","sub06","tb9360",2,2,"phys",46,34,1,1,1,3,1
"1475","sub06","tb9360",2,2,"phys",58,35,1,1,1,3,1
"1476","sub06","tb9360",2,2,"phys",17,36,1,1,1,3,1
"1477","sub06","tb9360",2,2,"bio",1,37,0,0,0,0,0
"1478","sub06","tb9360",2,2,"bio",33,38,0,1,0,1,0.333
"1479","sub06","tb9360",2,2,"bio",56,39,1,1,1,3,1
"1480","sub06","tb9360",2,2,"bio",72,40,0,0,0,0,0
"1481","sub06","tb9360",2,2,"bio",2,41,0,0,0,0,0
"1482","sub06","tb9360",2,2,"bio",62,42,0,0,0,0,0
"1483","sub06","tb9360",2,2,"bio",37,43,1,1,0,2,0.667
"1484","sub06","tb9360",2,2,"bio",32,44,0,0,0,0,0
"1485","sub06","tb9360",2,2,"bio",48,45,0,0,0,0,0
"1486","sub06","tb9360",2,2,"bio",54,46,1,1,1,3,1
"1487","sub06","tb9360",2,2,"bio",47,47,0,0,0,0,0
"1488","sub06","tb9360",2,2,"bio",16,48,0,1,1,2,0.667
"1489","sub06","tb9360",2,2,"bio",8,49,0,0,0,0,0
"1490","sub06","tb9360",2,2,"bio",15,50,0,1,0,1,0.333
"1491","sub06","tb9360",2,2,"bio",60,51,0,0,0,0,0
"1492","sub06","tb9360",2,2,"bio",28,52,1,1,1,3,1
"1493","sub06","tb9360",2,2,"bio",42,53,0,0,0,0,0
"1494","sub06","tb9360",2,2,"bio",63,54,0,1,0,1,0.333
"1495","sub06","tb9360",2,2,"bio",70,55,0,0,0,0,0
"1496","sub06","tb9360",2,2,"bio",7,56,0,1,1,2,0.667
"1497","sub06","tb9360",2,2,"bio",40,57,0,0,0,0,0
"1498","sub06","tb9360",2,2,"bio",69,58,0,0,0,0,0
"1499","sub06","tb9360",2,2,"bio",19,59,0,1,1,2,0.667
"1500","sub06","tb9360",2,2,"bio",10,60,1,1,1,3,1
"1501","sub06","tb9360",2,2,"bio",27,61,1,1,1,3,1
"1502","sub06","tb9360",2,2,"bio",57,62,0,1,1,2,0.667
"1503","sub06","tb9360",2,2,"bio",22,63,1,1,1,3,1
"1504","sub06","tb9360",2,2,"bio",52,64,1,1,1,3,1
"1505","sub06","tb9360",2,2,"bio",11,65,1,1,1,3,1
"1506","sub06","tb9360",2,2,"bio",53,66,1,1,1,3,1
"1507","sub06","tb9360",2,2,"bio",49,67,1,1,1,3,1
"1508","sub06","tb9360",2,2,"bio",34,68,0,0,0,0,0
"1509","sub06","tb9360",2,2,"bio",43,69,0,0,0,0,0
"1510","sub06","tb9360",2,2,"bio",71,70,0,0,0,0,0
"1511","sub06","tb9360",2,2,"bio",61,71,0,1,0,1,0.333
"1512","sub06","tb9360",2,2,"bio",18,72,0,1,1,2,0.667
"1513","sub08","tb9399",2,2,"phys",11,1,1,1,1,3,1
"1514","sub08","tb9399",2,2,"phys",46,2,1,1,1,3,1
"1515","sub08","tb9399",2,2,"phys",47,3,1,1,1,3,1
"1516","sub08","tb9399",2,2,"phys",40,4,1,1,1,3,1
"1517","sub08","tb9399",2,2,"phys",39,5,1,1,1,3,1
"1518","sub08","tb9399",2,2,"phys",72,6,1,1,1,3,1
"1519","sub08","tb9399",2,2,"phys",68,7,1,1,1,3,1
"1520","sub08","tb9399",2,2,"phys",9,8,1,1,1,3,1
"1521","sub08","tb9399",2,2,"phys",67,9,1,1,1,3,1
"1522","sub08","tb9399",2,2,"phys",13,10,1,1,1,3,1
"1523","sub08","tb9399",2,2,"phys",55,11,1,1,1,3,1
"1524","sub08","tb9399",2,2,"phys",36,12,1,1,1,3,1
"1525","sub08","tb9399",2,2,"phys",14,13,1,1,1,3,1
"1526","sub08","tb9399",2,2,"phys",32,14,1,1,1,3,1
"1527","sub08","tb9399",2,2,"phys",33,15,1,1,1,3,1
"1528","sub08","tb9399",2,2,"phys",66,16,1,1,1,3,1
"1529","sub08","tb9399",2,2,"phys",21,17,1,1,1,3,1
"1530","sub08","tb9399",2,2,"phys",23,18,1,1,1,3,1
"1531","sub08","tb9399",2,2,"phys",42,19,1,1,1,3,1
"1532","sub08","tb9399",2,2,"phys",62,20,1,1,1,3,1
"1533","sub08","tb9399",2,2,"phys",54,21,1,1,1,3,1
"1534","sub08","tb9399",2,2,"phys",52,22,1,1,1,3,1
"1535","sub08","tb9399",2,2,"phys",3,23,1,1,1,3,1
"1536","sub08","tb9399",2,2,"phys",64,24,1,1,1,3,1
"1537","sub08","tb9399",2,2,"phys",15,25,1,1,1,3,1
"1538","sub08","tb9399",2,2,"phys",12,26,1,1,1,3,1
"1539","sub08","tb9399",2,2,"phys",50,27,1,1,1,3,1
"1540","sub08","tb9399",2,2,"phys",57,28,1,1,1,3,1
"1541","sub08","tb9399",2,2,"phys",4,29,1,1,1,3,1
"1542","sub08","tb9399",2,2,"phys",24,30,1,1,1,3,1
"1543","sub08","tb9399",2,2,"phys",17,31,1,1,1,3,1
"1544","sub08","tb9399",2,2,"phys",31,32,1,1,1,3,1
"1545","sub08","tb9399",2,2,"phys",30,33,1,1,1,3,1
"1546","sub08","tb9399",2,2,"phys",16,34,1,1,1,3,1
"1547","sub08","tb9399",2,2,"phys",26,35,1,1,1,3,1
"1548","sub08","tb9399",2,2,"phys",5,36,1,1,1,3,1
"1549","sub08","tb9399",2,2,"bio",70,37,1,1,1,3,1
